"CRN","Title","Days","Time","Students","Date","Location"
"42357","Honors Principles of Managerial Accounting","MW","06:30 pm-08:15 pm","22","08/23-12/15","MH 122"
"42067","Honors: Quantitative Business Analysis","W","11:45 am-03:25 pm","23","08/23-12/15","MH 102"
"42126","Business Law","TR","09:55 am-11:40 am","23","08/23-12/15","KA 363"
"42127","Business Law","TR","12:45 pm-02:30 pm","25","08/23-12/15","CO 418"
"42135","Business Law","T","06:30 pm-10:10 pm","25","08/23-12/15","MH 122"
"42177","Business Law","MW","04:45 pm-06:25 pm","25","08/23-12/15","MA 228"
"42178","Business Law","M","06:30 pm-10:10 pm","21","08/23-12/15","MA 228"
"41518","Marketing Principles","TR","09:55 am-11:40 am","25","08/23-12/15","CO 414"
"41519","Marketing Principles","MW","06:30 pm-08:15 pm","17","08/23-12/15","MH 129"
"41520","Marketing Principles","MW","04:45 pm-06:25 pm","25","08/23-12/15","MH 129"
"41521","Marketing Principles","TR","02:40 pm-04:25 pm","25","08/23-12/15","MH 122"
"41523","Marketing Principles","TR","08:00 am-09:45 am","25","08/23-12/15","MH 129"
"41926","Management and Organizational Dynamics","MWF","09:15 am-10:20 am","25","08/23-12/15","CO 418"
"41927","Management and Organizational Dynamics","MWF","10:30 am-11:35 am","25","08/23-12/15","CO 413"
"41928","Management and Organizational Dynamics","TR","12:45 pm-02:30 pm","25","08/23-12/15","CO 414"
"41929","Management and Organizational Dynamics","TR","04:35 pm-06:20 pm","8","08/23-12/15","CO 414"
"41930","Management and Organizational Dynamics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","25","08/23-12/15","ONL ONL"
"41356","Principles of Finance","MWF","10:30 am-11:35 am","23","08/23-12/15","MH 122"
"41357","Principles of Finance","MWF","11:45 am-12:50 pm","17","08/23-12/15","MH 122"
"41358","Principles of Finance","TR","09:55 am-11:40 am","22","08/23-12/15","MA 123"
"41359","Principles of Finance","TR","02:40 pm-04:25 pm","20","08/23-12/15","MA 122"
"41360","Principles of Finance","T","06:30 pm-10:10 pm","20","08/23-12/15","MH LL4"
"42075","Systems in Organizations","F","11:45 am-03:25 pm","18","08/23-12/15","CO 413"
"42077","Systems in Organizations","M","06:30 pm-10:10 pm","25","08/23-12/15","HR 435"
"42078","Systems in Organizations","MWF","10:30 am-11:35 am","25","08/23-12/15","MA 122"
"42079","Systems in Organizations","MWF","11:45 am-12:50 pm","23","08/23-12/15","MH LL5"
"42080","Systems in Organizations","R","06:30 pm-10:10 pm","20","08/23-12/15","MH LL4"
"42081","Data Wrangling and Digital Analytics","T","06:30 pm-10:10 pm","15","08/23-12/15","MA 122"
"42082","Data Mining for Business","MW","04:45 pm-06:25 pm","12","08/23-12/15","LM 352"
"41387","Intermediate Accounting I","TR","09:55 am-11:40 am","25","08/23-12/15","KA 111"
"41388","Intermediate Accounting II","TR","09:55 am-11:40 am","11","08/23-12/15","CO 413"
"41389","Federal Taxation I","M","06:30 pm-08:15 pm","21","08/23-12/15","CO 413"
"41390","Accounting Data Analytics","MW","04:45 pm-06:25 pm","18","08/23-12/15","MH 122"
"41362","Investment Analysis","TR","12:45 pm-02:30 pm","24","08/23-12/15","MH 129"
"41363","Investment Analysis","TR","02:40 pm-04:25 pm","25","08/23-12/15","MH 129"
"41364","Intermediate Corporate Finance","TR","09:55 am-11:40 am","25","08/23-12/15","MH 122"
"41365","Intermediate Corporate Finance","TR","12:45 pm-02:30 pm","20","08/23-12/15","MH 122"
"41366","Financial Statement Analysis","TR","08:00 am-09:45 am","22","08/23-12/15","MH 122"
"42083","Data Visualization","M","11:45 am-03:25 pm","27","08/23-10/16","CO 414"
"42277","Data Visualization","M","11:45 am-03:25 pm","3","08/23-10/16","CO 414"
"41936","Human Resource Management","TR","02:40 pm-04:25 pm","19","08/23-12/15","CO 414"
"41932","Professional Power and Influence","MW","04:45 pm-06:25 pm","25","08/23-12/15","CO 418"
"41933","Professional Power and Influence","W","06:30 pm-10:10 pm","24","08/23-12/15","CO 418"
"41934","Negotiation &amp; Critical Conversations","W","11:45 am-03:25 pm","8","08/23-12/15","MH 126"
"41945","Creativity, Innovation, and Applied Design","TR","09:55 am-11:40 am","22","08/23-12/15","MH LL5"
"41960","International Business","T","04:35 pm-06:20 pm","23","08/23-12/15","RMT RMT"
"42337","Doing Bus in a World Region","T","06:30 pm-10:10 pm","13","08/23-12/15","CO 316"
"41524","Marketing Research","MWF","10:30 am-11:35 am","25","08/23-12/15","MA 123"
"41525","Marketing Research","MW","04:45 pm-06:25 pm","25","08/23-12/15","MH LL4"
"41526","Integrated Marketing Communications","MWF","02:15 pm-03:20 pm","18","08/23-12/15","MH LL4"
"41527","Multicultural Marketing","TR","09:55 am-11:40 am","25","08/23-12/15","MH 129"
"41528","Consumer Behavior","MWF","09:15 am-10:20 am","25","08/23-12/15","MH 126"
"41529","Consumer Behavior","MWF","10:30 am-11:35 am","25","08/23-12/15","MH 126"
"41530","Digital Marketing","TR","12:45 pm-02:30 pm","23","08/23-12/15","CO 413"
"41947","Internet Business Applications","TR","12:45 pm-02:30 pm","29","08/23-12/15","MH LL4"
"41949","Entrepreneurship and Innovation Practicum","M","11:45 am-03:25 pm","23","08/23-12/15","MH 126"
"41950","Family Business Theory and Practice","MW","04:45 pm-06:25 pm","16","08/23-12/15","MH 126"
"41478","Hosp Entrepreneur &amp; Gastronomy","MW","03:30 pm-05:15 pm","20","08/23-12/15","LM 108"
"41481","Event Planning with a Purpose","R","06:30 pm-10:10 pm","24","08/23-12/15","LS 210"
"41479","Beverage Management","W","06:30 pm-08:15 pm","20","08/23-12/15","LM 108"
"41480","Fundamental Culinary Technique","M","12:45 pm-02:30 pm","15","08/23-12/15","LM 108"
"41951","Entrepreneurial Strategy","T","04:35 pm-06:20 pm","25","08/23-12/15","MH LL5"
"41952","Entrepreneurial Strategy","MW","06:30 pm-08:15 pm","11","08/23-12/15","MH 126"
"41953","Entrepreneurial Strategy","W","11:45 am-03:25 pm","25","08/23-12/15","CO 413"
"41954","Entrepreneurial Strategy","M","06:30 pm-10:10 pm","25","08/23-12/15","CO 313"
"41955","Entrepreneurial Strategy","W","11:45 am-03:25 pm","21","08/23-12/15","MA 123"
"41956","Entrepreneurial Strategy","T","02:40 pm-04:25 pm","25","08/23-12/15","RMT RMT"
"42084","Business Analytics Immersion","M","11:45 am-03:25 pm","20","10/19-12/15","CO 414"
"41391","Governmental and Not-For-Profit Accounting","W","06:30 pm-08:15 pm","7","08/23-12/15","CO 417"
"41392","Contemporary Accounting Topics","TR","12:45 pm-02:30 pm","12","08/23-12/15","KA 111"
"41367","International Financial Management","MWF","10:30 am-11:35 am","20","08/23-12/15","MH LL4"
"41368","International Financial Management","MWF","11:45 am-12:50 pm","20","08/23-12/15","MH LL4"
"41957","Entrepreneurial Finance","T","02:40 pm-04:25 pm","19","08/23-12/15","MH 126"
"41958","Entrepreneurial Finance","T","04:35 pm-06:20 pm","11","08/23-12/15","MH 126"
"41369","Options and Futures","MWF","01:00 pm-02:05 pm","24","08/23-12/15","MH 122"
"41935","Personal Brand and Career Development","M","11:45 am-03:25 pm","25","08/23-12/15","CO 413"
"41937","ST: Work + Well Being","TR","09:55 am-11:40 am","15","08/23-12/15","CO 418"
"41961","The Manager in the Global Economy","M","11:45 am-03:25 pm","15","08/23-12/15","MA 123"
"41532","International Marketing","R","06:30 pm-10:10 pm","22","08/23-12/15","CO 417"
"41533","International Marketing","TR","04:35 pm-06:20 pm","24","08/23-12/15","MA 228"
"41534","Brand Strategy and Product Management","TR","06:30 pm-08:15 pm","16","08/23-12/15","MH LL6"
"42282","Brand Strategy and Product Management","TR","06:30 pm-08:15 pm","1","08/23-12/15","MH LL6"
"41482","Managing Hospitality Enterprises","T","06:30 pm-10:10 pm","13","08/23-12/15","MH 126"
"42125","Honors: Business Law","TR","04:35 pm-06:20 pm","31","08/23-12/15","MH 122"
"41959","Honors Capstone","TR","09:55 am-11:40 am","20","08/23-12/15","MH 126"
"41303","Research Methods in Catholic Education","F","05:30 pm-09:45 pm","1","08/19-08/19","ONL ONL"
"42309","SpTp: Lead Form Ignatian Miss","S","01:00 pm-05:15 pm","1","08/20-08/20","ED 307"
"41437","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41438","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41439","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41456","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41457","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41458","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"42310","SpTp:Lead Form Ignatian Miss","S","01:00 pm-05:15 pm","4","08/20-08/20","ED 307"
"40300","General Chemistry I","MWF","09:15 am-10:20 am","6","08/23-12/15","HR 136"
"40301","General Chemistry I","MWF","09:15 am-10:20 am","3","08/23-12/15","ED 306"
"40302","General Chemistry I","MWF","10:30 am-11:35 am","9","08/23-12/15","HR 136"
"40303","General Chemistry I","MWF","02:15 pm-03:30 pm","0","08/23-12/15","HR 136"
"40304","General Chemistry I","MWF","01:00 pm-02:05 pm","8","08/23-12/15","HR 136"
"40305","Laboratory","M","02:30 pm-06:20 pm","9","08/23-12/15","HR 326"
"40306","Laboratory","M","02:30 pm-06:20 pm","1","08/23-12/15","HR 334"
"40307","Laboratory","T","08:10 am-12:00 pm","1","08/23-12/15","HR 326"
"40308","Laboratory","T","08:10 am-12:00 pm","1","08/23-12/15","HR 334"
"40309","Laboratory","T","01:10 pm-05:00 pm","1","08/23-12/15","HR 326"
"40310","Laboratory","T","01:10 pm-05:00 pm","0","08/23-12/15","HR 334"
"40311","Laboratory","W","02:30 pm-06:20 pm","5","08/23-12/15","HR 326"
"40312","Laboratory","W","02:30 pm-06:20 pm","1","08/23-12/15","HR 334"
"40313","Laboratory","R","08:10 am-12:00 pm","1","08/23-12/15","HR 326"
"40314","Laboratory","R","08:10 am-12:00 pm","2","08/23-12/15","HR 334"
"40315","Laboratory","R","01:10 pm-05:00 pm","1","08/23-12/15","HR 326"
"40316","Laboratory","R","01:10 pm-05:00 pm","0","08/23-12/15","HR 334"
"40317","Laboratory","F","02:30 pm-06:20 pm","0","08/23-12/15","HR 326"
"40318","Laboratory","F","02:30 pm-06:20 pm","1","08/23-12/15","HR 334"
"40319","Laboratory","W","08:10 am-12:00 pm","1","08/23-12/15","HR 326"
"42233","Laboratory","W","08:10 am-12:00 pm","0","08/23-12/15","HR 334"
"40320","Gen Chem 1 for Eng and Sci","MWF","10:30 am-11:20 am","27","08/23-12/15","LM 344"
"40321","Laboratory","W","01:00 pm-03:45 pm","17","08/23-12/15","LS G03"
"40322","Laboratory","R","09:00 am-12:30 pm","7","08/23-12/15","LS G03"
"40323","Laboratory","R","02:40 pm-06:10 pm","3","08/23-12/15","LS G03"
"40324","Wkshp in Gen Chem 111 (PLTL)","T","06:30 pm-08:30 pm","1","08/23-12/15","HR 435"
"40325","Wkshp in Gen Chem 111 (PLTL)","T","06:30 pm-08:30 pm","0","08/23-12/15","HR 430"
"40326","Wkshp in Gen Chem 111 (PLTL)","W","06:30 pm-08:30 pm","1","08/23-12/15","HR 435"
"40327","Wkshp in Gen Chem 111 (PLTL)","W","06:30 pm-08:30 pm","0","08/23-12/15","HR 430"
"40328","Wkshp in Gen Chem 111 (PLTL)","R","06:30 pm-08:30 pm","0","08/23-12/15","HR 435"
"40329","Wkshp in Gen Chem 111 (PLTL)","R","06:30 pm-08:30 pm","0","08/23-12/15","HR 430"
"40330","Organic Chemistry I","MWF","09:15 am-10:20 am","23","08/23-12/15","LM 363"
"40331","Organic Chemistry I","MWF","10:30 am-11:35 am","40","08/23-12/15","CO 106"
"40332","Organic Chemistry I","MWF","11:45 am-12:50 pm","41","08/23-12/15","HR 136"
"40333","Organic Chemistry I","MWF","11:45 am-12:50 pm","40","08/23-12/15","CO 313"
"40334","Organic Chemistry Lab I","T","01:30 pm-05:20 pm","12","08/23-12/15","LS 304"
"40335","Organic Chemistry Lab I","T","01:30 pm-05:20 pm","12","08/23-12/15","LS 306"
"40336","Organic Chemistry Lab I","W","01:30 pm-05:20 pm","12","08/23-12/15","LS 306"
"40337","Organic Chemistry Lab I","W","01:30 pm-05:20 pm","12","08/23-12/15","LS 304"
"40338","Organic Chemistry Lab I","R","08:30 am-12:20 pm","0","08/23-12/15","LS 304"
"40339","Organic Chemistry Lab I","R","01:30 pm-05:20 pm","12","08/23-12/15","LS 306"
"40340","Organic Chemistry Lab I","R","01:30 pm-05:20 pm","12","08/23-12/15","LS 304"
"40341","Organic Chemistry Lab I","F","01:30 pm-05:20 pm","12","08/23-12/15","LS 304"
"40342","Organic Chemistry Lab I","F","01:30 pm-05:20 pm","12","08/23-12/15","LS 306"
"40343","Inorganic Chemistry I","TR","09:55 am-11:10 am","18","08/23-12/15","HR 435"
"40344","Laboratory","T","01:30 pm-05:20 pm","8","08/23-12/15","LS 206"
"40345","Laboratory","R","01:30 pm-05:20 pm","10","08/23-12/15","LS 206"
"40346","Medicinal Chemistry","MWF","01:00 pm-02:05 pm","19","08/23-12/15","CO 316"
"40347","Physical Chemistry I","MWF","09:15 am-10:20 am","18","08/23-12/15","RMT RMT"
"40348","Biochemistry I","MWF","10:30 am-11:35 am","16","08/23-12/15","ED 010"
"40349","Biochemistry I","MWF","11:45 am-12:50 pm","15","08/23-12/15","ED 306"
"40350","Fundamentals of Biochemistry","MWF","09:15 am-10:20 am","17","08/23-12/15","ED 101"
"40351","Special Topics in Chemistry","MWF","01:00 pm-02:05 pm","0","08/23-12/15","LM 147"
"40352","Research Methods &amp; Practice","F","03:30 pm-05:30 pm","13","08/23-12/15","RMT RMT"
"40353","Graduate Research Methods","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","8","08/23-12/15","TBA TBA"
"40620","First Semester Chinese","MWF","10:30 am-11:35 am","12","08/23-12/15","KA 363"
"40621","First Semester Chinese","MWF","11:45 am-12:50 pm","2","08/23-12/15","LM 363"
"40622","Second Semester Chinese","MWF","01:00 pm-02:05 pm","15","08/23-12/15","ED 104"
"40624","FYS: Global Chinese Cinema","TR","09:55 am-11:40 am","0","08/23-12/15","ED 302"
"40625","Third Semester Chinese","MWF","01:00 pm-02:05 pm","10","08/23-12/15","LM 363"
"40626","Reading and Conversation I","MWF","02:15 pm-03:20 pm","12","08/23-12/15","ED 104"
"42158","Traditional Chinese Culture","MWF","02:15 pm-03:20 pm","29","08/23-12/15","LM 244B"
"40627","Chinese Literature in Translation","TR","12:45 pm-02:30 pm","16","08/23-12/15","CO 107"
"42159","SpTp:ArtTechChineseCalligraphy","M","04:45 pm-06:25 pm","11","08/23-12/15","LM 140"
"40630","Ancient Epic: The Art of War","TR","09:55 am-11:40 am","15","08/23-12/15","LM 244A"
"40629","Self and State in Ancient Rome","MWF","02:15 pm-03:20 pm","17","08/23-12/15","KA 111"
"40354","FYS: Landscapes of Coms","MWF","10:30 am-11:35 am","0","08/23-12/15","LM 245"
"40355","Rhetoric &amp; the Public Sphere","TR","04:35 pm-06:20 pm","35","08/23-12/15","ED 101"
"40356","Communication &amp; Everyday Life","MWF","09:15 am-10:20 am","17","08/23-12/15","CO 413"
"40357","Communication &amp; Culture","MW","04:45 pm-06:25 pm","28","08/23-12/15","LM 244B"
"40358","Critical and Rhetorical Methods","MWF","01:00 pm-02:05 pm","14","08/23-12/15","LM 345"
"40359","Quantitative Research Methods","MWF","08:00 am-09:05 am","25","08/23-12/15","GL 220"
"40360","The Dark Side of Interpersonal/Family Communication","F","07:55 am-11:35 am","12","08/23-12/15","KA 267"
"40361","Public Relations Principles and Practices","TR","12:45 pm-02:30 pm","32","08/23-12/15","ED 203"
"40362","Public Relations Writing","T","06:30 pm-10:10 pm","19","08/23-12/15","LM 241A"
"40363","Social Media Strategies for PR","TR","02:40 pm-04:25 pm","20","08/23-12/15","ED 203"
"40364","Rhetoric of Social Movements","M","06:30 pm-10:10 pm","11","08/23-12/15","KA 163"
"40365","Nonverbal Communication","MWF","11:45 am-12:50 pm","15","08/23-12/15","KA 363"
"40366","Organizational Communication","TR","09:55 am-11:40 am","20","08/23-12/15","CO 107"
"40367","Persuasion &amp; Social Influence","MWF","10:30 am-11:35 am","19","08/23-12/15","LM 343"
"42382","SpTp: Conflict Mediation","TR","04:35 pm-06:10 pm","0","11/08-12/07","LM 358"
"40469","FYS: Literature of the Child","MWF","10:30 am-11:35 am","0","08/23-12/15","KA 367"
"40470","Cultures in Conflict","MWF","09:15 am-10:20 am","23","08/23-12/15","KA 263"
"40471","Cultures in Conflict","MWF","10:30 am-11:35 am","34","08/23-12/15","KA 263"
"40472","Literatures of the Body","MWF","11:45 am-12:50 pm","29","08/23-12/15","KA 367"
"40368","Computing, Mobile Apps, and the Web","MW","04:45 pm-06:25 pm","25","08/23-12/15","HR 148"
"40369","Computing, Mobile Apps, and the Web","MW","06:30 pm-08:15 pm","4","08/23-12/15","HR 148"
"40370","Computing, Mobile Apps, and the Web","TR","02:40 pm-04:25 pm","29","08/23-12/15","HR 148"
"40371","Computing, Mobile Apps, and the Web","MW","06:30 pm-08:15 pm","3","08/23-12/15","LS 103"
"40372","Introduction to Computer Science I","TR","12:45 pm-02:30 pm","30","08/23-12/15","HR 148"
"40373","Introduction to Computer Science I","TR","04:35 pm-06:20 pm","16","08/23-12/15","LS 307"
"40374","Introduction to Computer Science I","TR","09:55 am-11:40 am","5","08/23-12/15","HR 148"
"40375","Introduction to Computer Science I","TR","04:35 pm-06:25 pm","0","08/23-12/15","HR 148"
"40376","Introduction to Computer Science II","MW","09:30 am-11:15 am","30","08/23-12/15","LS 307"
"40377","Introduction to Computer Science II","MW","01:00 pm-02:45 pm","11","08/23-12/15","HR 148"
"40378","Introduction to Computer Science II","MW","04:45 pm-06:25 pm","29","08/23-12/15","LS G12"
"40379","Creating Images: Photoshop I","T","02:40 pm-04:25 pm","15","08/23-12/15","GL 220"
"40380","Creating Images: Photoshop I","T","04:35 pm-06:20 pm","7","08/23-12/15","GL 220"
"40381","Creating Images: Photoshop I","R","02:40 pm-04:25 pm","11","08/23-12/15","GL 220"
"40382","Creating Images: Photoshop I","R","04:35 pm-06:20 pm","9","08/23-12/15","GL 220"
"40385","Spreadsheet Analysis: Introductory","T","04:35 pm-06:20 pm","17","08/23-12/15","CO 214"
"40386","Spreadsheet Analysis: Introductory","M","04:45 pm-06:25 pm","10","08/23-12/15","CO 214"
"40387","Animation in Adobe Animate","T","12:45 pm-02:30 pm","8","08/23-12/15","GL 220"
"40388","Drawing on the iPad","T","02:40 pm-04:25 pm","12","08/23-12/15","GL 213"
"40389","Drawing on the iPad","R","12:45 pm-02:30 pm","5","08/23-12/15","GL 213"
"42112","Drawing on the iPad","R","02:40 pm-04:25 pm","5","08/23-12/15","GL 213"
"40390","Visualizing Data with Tableau","M","04:45 pm-06:25 pm","10","08/23-12/15","GL 213"
"40391","SpTp:IntrotoGameDesignw/Unity","R","06:30 pm-08:15 pm","6","08/23-12/15","CO 214"
"40392","C and Systems Programming","MW","04:45 pm-06:25 pm","24","08/23-12/15","CO 312"
"40393","C and Systems Programming","TR","02:40 pm-04:25 pm","24","08/23-12/15","HR 435"
"40394","C and Systems Programming","TR","12:45 pm-02:30 pm","27","08/23-12/15","LS 307"
"40395","Data Struct &amp; Algorithms","MWF","01:00 pm-02:05 pm","29","08/23-12/15","LS 307"
"40396","Career Prep","R","06:30 pm-08:15 pm","14","08/23-12/15","LS G12"
"40397","Software Development","TR","12:45 pm-02:30 pm","21","08/23-12/15","LS G12"
"40398","Software Development","TR","04:35 pm-06:20 pm","18","08/23-12/15","LS G12"
