"CRN","Title","Days","Time","Students","Date","Location"
"41939","Launch into Business","W","04:45 pm-06:25 pm","28","08/23-12/07","MH LL5"
"41940","Launch into Business","M","06:30 pm-08:15 pm","31","08/23-12/05","MH LL4"
"41941","Launch into Business","W","06:30 pm-08:15 pm","31","08/23-12/07","MA 123"
"41942","Launch into Business","T","12:45 pm-04:15 pm","28","10/19-12/06","CO 417"
"41943","Launch into Business","T","08:00 am-09:45 am","29","08/23-12/06","MH 126"
"41944","Launch into Business","R","08:00 am-09:45 am","29","08/23-12/01","MH 126"
"42715","Independent Study: Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","4","08/23-12/07","<abbr title=""To Be Announced"">TBA</abbr>"
"41377","Principles of Financial Accounting","MWF","10:30 am-11:35 am","30","08/23-12/07","MH 129"
"41378","Principles of Financial Accounting","MWF","11:45 am-12:50 pm","28","08/23-12/07","MH 129"
"41379","Principles of Financial Accounting","MWF","01:00 pm-02:05 pm","30","08/23-12/07","MH 129"
"41380","Principles of Financial Accounting","TR","02:40 pm-04:25 pm","32","08/23-12/06","CO 413"
"41381","Principles of Financial Accounting","TR","04:35 pm-06:20 pm","32","08/23-12/06","CO 413"
"41382","Principles of Managerial Accounting","TR","12:45 pm-02:30 pm","27","08/23-12/06","MH LL5"
"41384","Principles of Managerial Accounting","MWF","10:30 am-11:35 am","22","08/23-12/07","MA 228"
"41385","Principles of Managerial Accounting","MWF","11:45 am-12:50 pm","22","08/23-12/07","MA 228"
"42056","Fundamentals of Business Analytics","TR","02:40 pm-04:25 pm","25","08/23-12/06","MH LL4"
"42058","Fundamentals of Business Analytics","TR","04:35 pm-06:20 pm","24","08/23-12/06","MH LL4"
"42060","Fundamentals of Business Analytics","W","06:30 pm-10:10 pm","25","08/23-12/07","MH LL6"
"42063","Fundamentals of Business Analytics","R","06:30 pm-10:10 pm","20","08/23-12/01","CO 312"
"42065","Fundamentals of Business Analytics","TR","09:55 am-11:40 am","25","08/23-12/06","CO 417"
"42066","Fundamentals of Business Analytics","TR","08:00 am-09:45 am","25","08/23-12/06","MH LL5"
"42395","Fundamentals of Business Analytics","T","06:30 pm-10:10 pm","20","08/23-12/06","CO 413"
"42068","Applied Business Technology","T","06:30 pm-10:10 pm","25","08/23-10/16","MA 123"
"42069","Applied Business Technology","W","06:30 pm-10:10 pm","25","08/23-10/16","MA 122"
"42071","Applied Business Technology","M","06:30 pm-10:10 pm","25","10/19-12/05","MH LL5"
"42072","Applied Business Technology","W","06:30 pm-10:10 pm","25","10/19-12/07","MH LL5"
"42073","Applied Business Technology","R","06:30 pm-10:10 pm","25","10/19-12/01","MH 122"
"42357","Honors Principles of Managerial Accounting","MW","06:30 pm-08:15 pm","22","08/23-12/07","MH 122"
"42067","Honors: Quantitative Business Analysis","R","06:30 pm-10:10 pm","24","08/23-12/01","MH LL5"
"42126","Business Law","TR","09:55 am-11:40 am","26","08/23-12/06","KA 363"
"42127","Business Law","TR","12:45 pm-02:30 pm","25","08/23-12/06","CO 418"
"42135","Business Law","T","06:30 pm-10:10 pm","23","08/23-12/06","MH 122"
"42177","Business Law","MW","04:45 pm-06:25 pm","24","08/23-12/07","MA 228"
"42178","Business Law","M","06:30 pm-10:10 pm","22","08/23-12/05","MA 228"
"41518","Marketing Principles","TR","09:55 am-11:40 am","31","08/23-12/06","CO 414"
"41519","Marketing Principles","MW","06:30 pm-08:15 pm","28","08/23-12/07","MH 129"
"41520","Marketing Principles","MW","04:45 pm-06:25 pm","30","08/23-12/07","MH 129"
"41521","Marketing Principles","TR","02:40 pm-04:25 pm","30","08/23-08/25","MH 122"
"41523","Marketing Principles","TR","08:00 am-09:45 am","30","08/23-12/06","MH 129"
"41926","Management and Organizational Dynamics","MWF","09:15 am-10:20 am","28","08/23-12/07","CO 418"
"41927","Management and Organizational Dynamics","MWF","10:30 am-11:35 am","27","08/23-12/07","CO 413"
"41928","Management and Organizational Dynamics","TR","12:45 pm-02:30 pm","28","08/23-12/06","CO 414"
"41929","Management and Organizational Dynamics","TR","04:35 pm-06:20 pm","27","08/23-12/06","CO 414"
"41930","Management and Organizational Dynamics","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","28","08/23-12/07","ONL ONL"
"41356","Principles of Finance","MWF","10:30 am-11:35 am","24","08/23-12/07","MH 122"
"41357","Principles of Finance","MWF","11:45 am-12:50 pm","25","08/23-12/07","MH 122"
"41358","Principles of Finance","TR","09:55 am-11:40 am","24","08/23-12/06","MA 123"
"41359","Principles of Finance","TR","02:40 pm-04:25 pm","21","08/23-12/06","MA 122"
"41360","Principles of Finance","T","06:30 pm-10:10 pm","19","08/23-12/06","MH LL4"
"42075","Systems in Organizations","F","11:45 am-03:25 pm","20","08/23-12/02","CO 413"
"42077","Systems in Organizations","M","06:30 pm-10:10 pm","25","08/23-12/05","MH LL6"
"42078","Systems in Organizations","MWF","10:30 am-11:35 am","22","08/23-12/07","MH LL4"
"42079","Systems in Organizations","MWF","11:45 am-12:50 pm","25","08/23-12/07","MH LL4"
"42080","Systems in Organizations","R","06:30 pm-10:10 pm","23","08/23-12/01","MH LL4"
"42081","Data Wrangling and Digital Analytics","T","06:30 pm-10:10 pm","15","08/23-12/06","MA 122"
"42082","Data Mining for Business","MW","04:45 pm-06:25 pm","12","08/23-12/07","LM 352"
"41387","Intermediate Accounting I","TR","09:55 am-11:40 am","24","08/23-12/06","KA 111"
"41388","Intermediate Accounting II","TR","09:55 am-11:40 am","12","08/23-12/06","CO 413"
"41389","Federal Taxation I","M","06:30 pm-08:15 pm","22","08/23-12/05","CO 413"
"41390","Accounting Data Analytics","MW","04:45 pm-06:25 pm","18","08/23-12/07","MH 122"
"41362","Investment Analysis","TR","12:45 pm-02:30 pm","25","08/23-12/06","MH 129"
"41363","Investment Analysis","TR","02:40 pm-04:25 pm","25","08/23-12/06","MH 129"
"41364","Intermediate Corporate Finance","TR","09:55 am-11:40 am","25","08/23-12/06","MH 122"
"41365","Intermediate Corporate Finance","TR","12:45 pm-02:30 pm","19","08/23-12/06","MH 122"
"41366","Financial Statement Analysis","TR","08:00 am-09:45 am","24","08/23-12/06","MH 122"
"42083","Data Visualization","M","11:45 am-03:25 pm","26","08/23-10/16","CO 414"
"42277","Data Visualization","M","11:45 am-03:25 pm","3","08/23-10/16","CO 414"
"41936","Human Resource Management","TR","02:40 pm-04:25 pm","25","08/23-12/06","CO 414"
"41932","Professional Power and Influence","MW","04:45 pm-06:25 pm","24","08/23-12/07","CO 418"
"41933","Professional Power and Influence","W","06:30 pm-10:10 pm","25","08/23-12/07","CO 418"
"41945","Creativity, Innovation, and Applied Design","TR","09:55 am-11:40 am","28","08/23-12/06","MH LL5"
"41960","International Business","T","04:35 pm-06:20 pm","24","08/23-12/06","RMT RMT"
"42337","Doing Bus in a World Region","T","06:30 pm-10:10 pm","13","08/23-12/06","CO 316"
"41524","Marketing Research","WF","10:30 am-11:35 am","25","08/23-08/26","MA 123"
"41525","Marketing Research","MW","04:45 pm-06:25 pm","24","08/23-12/07","MH LL4"
"41526","Integrated Marketing Communications","MWF","02:15 pm-03:20 pm","21","08/23-12/07","MH LL4"
"41527","Multicultural Marketing","TR","09:55 am-11:40 am","25","08/23-12/06","MH 129"
"41528","Consumer Behavior","MWF","09:15 am-10:20 am","25","08/23-12/07","MH 126"
"41529","Consumer Behavior","MWF","10:30 am-11:35 am","23","08/23-12/07","MH 126"
"41530","Digital Marketing","TR","12:45 pm-02:30 pm","26","08/23-12/06","CO 413"
"41947","Internet Business Applications","TR","12:45 pm-02:30 pm","28","08/23-12/06","MH LL4"
"41949","Entrepreneurship and Innovation Practicum","M","11:45 am-03:25 pm","22","08/23-12/05","MH 126"
"41950","Family Business Theory and Practice","MW","04:45 pm-06:25 pm","15","08/23-12/07","MH 126"
"41478","Hosp Entrepreneur &amp; Gastronomy","MW","03:30 pm-05:15 pm","17","08/23-12/07","LM 108"
"41481","Event Planning with a Purpose","R","06:30 pm-10:10 pm","30","08/23-12/01","MH 129"
"41479","Beverage Management","W","06:30 pm-08:15 pm","23","08/23-12/07","LM 108"
"41480","Fundamental Culinary Technique","M","12:45 pm-02:30 pm","13","08/23-12/05","LM 108"
"41951","Entrepreneurial Strategy","T","04:35 pm-06:20 pm","23","08/23-12/06","MH LL5"
"41952","Entrepreneurial Strategy","MW","06:30 pm-08:15 pm","23","08/23-12/07","MH 126"
"41953","Entrepreneurial Strategy","W","11:45 am-03:25 pm","25","08/23-12/07","CO 413"
"41954","Entrepreneurial Strategy","M","06:30 pm-10:10 pm","20","08/23-12/05","CO 313"
"41955","Entrepreneurial Strategy","W","11:45 am-03:25 pm","22","08/23-12/07","MA 123"
"41956","Entrepreneurial Strategy","T","02:40 pm-04:25 pm","21","08/23-10/16","CO 417"
"42084","Business Analytics Immersion","M","11:45 am-03:25 pm","20","10/19-12/05","CO 414"
"41392","Contemporary Accounting Topics","TR","12:45 pm-02:30 pm","12","08/23-12/06","KA 111"
"41367","International Financial Management","MWF","10:30 am-11:35 am","20","08/23-12/07","MH LL6"
"41368","International Financial Management","MWF","11:45 am-12:50 pm","18","08/23-12/07","MH LL6"
"41957","Entrepreneurial Finance","T","02:40 pm-04:25 pm","19","08/23-12/06","MH 126"
"41958","Entrepreneurial Finance","T","04:35 pm-06:20 pm","19","08/23-12/06","MH 126"
"41369","Options and Futures","MWF","01:00 pm-02:05 pm","27","08/23-12/07","MH 122"
"41935","Personal Brand and Career Development","M","11:45 am-03:25 pm","24","08/23-12/05","CO 413"
"41937","ST: Work + Well Being","TR","09:55 am-11:40 am","20","08/23-12/06","CO 418"
"41961","The Manager in the Global Economy","M","11:45 am-03:25 pm","24","08/23-12/05","MA 123"
"41532","International Marketing","R","06:30 pm-10:10 pm","24","08/23-12/01","LM 358"
"41533","International Marketing","TR","04:35 pm-06:20 pm","28","08/23-08/25","LM 358"
"41534","Brand Strategy and Product Management","T","06:30 pm-10:10 pm","19","08/23-12/06","MH LL5"
"42282","Brand Strategy and Product Management","T","06:30 pm-10:10 pm","1","08/23-12/06","MH LL5"
"41482","Managing Hospitality Enterprises","T","06:30 pm-10:10 pm","12","08/23-12/06","MH 126"
"42125","Honors: Business Law","TR","04:35 pm-06:20 pm","27","08/23-12/06","MH 122"
"41959","Honors Capstone","TR","09:55 am-11:40 am","19","08/23-12/06","MH 126"
"42309","SpTp: Lead Form Ignatian Miss","S","01:00 pm-05:15 pm","9","08/20-08/20","ED 006"
"41437","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41438","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41439","Dissertation Proposal Development","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","2","08/18-12/03","RMT RMT"
"41456","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/18-12/03","RMT RMT"
"41457","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"41458","Dissertation Research and Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","0","08/18-12/03","RMT RMT"
"42310","SpTp:Lead Form Ignatian Miss","S","01:00 pm-05:15 pm","8","08/20-08/20","ED 006"
"40300","General Chemistry I","MWF","09:15 am-10:20 am","49","08/23-12/07","HR 136"
"40301","General Chemistry I","MWF","09:15 am-10:20 am","51","08/23-12/07","ED 306"
"40302","General Chemistry I","MWF","10:30 am-11:35 am","51","08/23-12/07","HR 136"
"40303","General Chemistry I","MWF","02:15 pm-03:20 pm","43","08/23-12/07","HR 136"
"40304","General Chemistry I","MWF","01:00 pm-02:05 pm","52","08/23-12/07","HR 136"
"40305","Laboratory","M","02:30 pm-06:20 pm","16","08/23-12/05","HR 326"
"40306","Laboratory","M","02:30 pm-06:20 pm","14","08/23-12/05","HR 334"
"40307","Laboratory","T","08:10 am-12:00 pm","18","08/23-12/06","HR 326"
"40308","Laboratory","T","08:10 am-12:00 pm","17","08/23-12/06","HR 334"
"40309","Laboratory","T","01:10 pm-05:00 pm","16","08/23-12/06","HR 326"
"40310","Laboratory","T","01:10 pm-05:00 pm","17","08/23-12/06","HR 334"
"40311","Laboratory","W","02:30 pm-06:20 pm","16","08/23-12/07","HR 326"
"40312","Laboratory","W","02:30 pm-06:20 pm","14","08/23-12/07","HR 334"
"40313","Laboratory","R","08:10 am-12:00 pm","17","08/23-12/01","HR 326"
"40314","Laboratory","R","08:10 am-12:00 pm","16","08/23-12/01","HR 334"
"40315","Laboratory","R","01:10 pm-05:00 pm","17","08/23-12/01","HR 326"
"40316","Laboratory","R","01:10 pm-05:00 pm","16","08/23-12/01","HR 334"
"40317","Laboratory","F","02:30 pm-06:20 pm","16","08/23-12/02","HR 326"
"40318","Laboratory","F","02:30 pm-06:20 pm","16","08/23-12/02","HR 334"
"40319","Laboratory","W","08:10 am-12:00 pm","15","08/23-12/07","HR 326"
"40320","Gen Chem 1 for Eng and Sci","MWF","10:30 am-11:20 am","45","08/23-12/07","CO 313"
"40321","Laboratory","W","01:00 pm-04:30 pm","15","08/23-12/07","LS G03"
"40322","Laboratory","R","09:00 am-12:30 pm","11","08/23-12/01","LS G03"
"40323","Laboratory","R","02:40 pm-06:10 pm","13","08/23-12/01","LS G03"
"42651","Laboratory","T","12:45 pm-04:15 pm","6","08/23-12/06","LS G03"
"40324","Wkshp in Gen Chem 111 (PLTL)","T","06:30 pm-08:30 pm","8","08/23-12/06","HR 435"
"40325","Wkshp in Gen Chem 111 (PLTL)","T","06:30 pm-08:30 pm","7","08/23-12/06","HR 430"
"40326","Wkshp in Gen Chem 111 (PLTL)","W","06:30 pm-08:30 pm","7","08/23-12/07","HR 435"
"40327","Wkshp in Gen Chem 111 (PLTL)","W","06:30 pm-08:30 pm","7","08/23-12/07","HR 430"
"40328","Wkshp in Gen Chem 111 (PLTL)","R","06:30 pm-08:30 pm","6","08/23-12/01","HR 435"
"40329","Wkshp in Gen Chem 111 (PLTL)","R","06:30 pm-08:30 pm","6","08/23-12/01","HR 430"
"40330","Organic Chemistry I","MWF","09:15 am-10:20 am","23","08/23-12/07","LM 363"
"40331","Organic Chemistry I","MWF","10:30 am-11:35 am","24","08/23-12/07","CO 106"
"40332","Organic Chemistry I","MWF","11:45 am-12:50 pm","39","08/23-12/07","HR 136"
"40333","Organic Chemistry I","MWF","11:45 am-12:50 pm","40","08/23-12/07","CO 313"
"40334","Organic Chemistry Lab I","T","01:30 pm-05:20 pm","16","08/23-12/06","LS 304"
"40335","Organic Chemistry Lab I","T","01:30 pm-05:20 pm","16","08/23-12/06","LS 306"
"40336","Organic Chemistry Lab I","W","01:30 pm-05:20 pm","15","08/23-12/07","LS 306"
"40337","Organic Chemistry Lab I","W","01:30 pm-05:20 pm","16","08/23-12/07","LS 304"
"40339","Organic Chemistry Lab I","R","01:30 pm-05:20 pm","16","08/23-12/01","LS 306"
"40340","Organic Chemistry Lab I","R","01:30 pm-05:20 pm","16","08/23-12/01","LS 304"
"40341","Organic Chemistry Lab I","F","01:30 pm-05:20 pm","16","08/23-12/02","LS 304"
"40342","Organic Chemistry Lab I","F","01:30 pm-05:20 pm","15","08/23-12/02","LS 306"
"42575","Wkshop in Org Chem 230 (PLTL)","T","03:30 pm-05:30 pm","4","08/23-12/06","MA 227"
"42809","Wkshop in Org Chem 230 (PLTL)","R","06:30 pm-08:30 pm","2","08/23-12/15","CO 413"
"40343","Inorganic Chemistry I","TR","09:55 am-11:10 am","19","08/23-12/06","HR 435"
"40344","Laboratory","T","01:30 pm-05:20 pm","9","08/23-12/06","LS 206"
"40345","Laboratory","R","01:30 pm-05:20 pm","10","08/23-12/01","LS 206"
"40346","Medicinal Chemistry","MWF","01:00 pm-02:05 pm","19","08/23-12/07","CO 316"
"40347","Physical Chemistry I","MWF","09:15 am-10:20 am","21","08/23-12/07","MH 122"
"40348","Biochemistry I","MWF","10:30 am-11:35 am","17","08/23-12/07","ED 006"
"40349","Biochemistry I","MWF","11:45 am-12:50 pm","16","08/23-12/07","ED 006"
"40350","Fundamentals of Biochemistry","MWF","09:15 am-10:20 am","17","08/23-12/07","ED 006"
"40352","Research Methods &amp; Practice","F","03:30 pm-05:30 pm","14","08/23-12/02","HR 430"
"42810","Inorganic Chemistry","<abbr title=""To Be Announced"">TBA</abbr>","0","0","<abbr title=""To Be Announced"">TBA</abbr>","Tuition (Sciences)"
"42811","Inorganic Chemistry","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"42812","Inorganic Chemistry","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"40353","Graduate Research Methods","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","12","08/23-12/07","TBA TBA"
"42814","Thesis Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"42813","Thesis Writing","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
"40620","First Semester Chinese","MWF","10:30 am-11:35 am","20","08/23-12/07","MA 122"
"40621","First Semester Chinese","MWF","11:45 am-12:50 pm","13","08/23-12/07","LM 363"
"40622","Second Semester Chinese","MWF","01:00 pm-02:05 pm","21","08/23-12/07","ED 104"
"40624","FYS: Global Chinese Cinema","TR","09:55 am-11:40 am","18","08/23-12/06","CO 315"
"40625","Third Semester Chinese","MWF","01:00 pm-02:05 pm","15","08/23-12/07","LM 363"
"40626","Reading and Conversation I","MWF","02:15 pm-03:20 pm","12","08/23-12/07","ED 104"
"42158","Traditional Chinese Culture","MWF","02:15 pm-03:20 pm","37","08/23-12/07","LM 244B"
"40627","Chinese Literature in Translation","TR","12:45 pm-02:30 pm","38","08/23-12/06","CO 107"
"42159","SpTp:ArtTechChineseCalligraphy","M","04:45 pm-06:25 pm","13","08/23-12/05","KA 363"
"40630","Ancient Epic: The Art of War","TR","09:55 am-11:40 am","29","08/23-12/06","LM 244A"
"40629","Self and State in Ancient Rome","MWF","02:15 pm-03:20 pm","38","08/23-12/07","KA 111"
"40354","FYS: Landscapes of Coms","MWF","10:30 am-11:35 am","16","08/23-12/07","LM 152"
"40355","Rhetoric &amp; the Public Sphere","TR","04:35 pm-06:20 pm","35","08/23-12/06","ED 203"
"40356","Communication &amp; Everyday Life","MWF","09:15 am-10:20 am","35","08/23-12/07","MH LL5"
"40357","Communication &amp; Culture","MW","04:45 pm-06:25 pm","35","08/23-12/07","LM 244B"
"40358","Critical and Rhetorical Methods","MWF","01:00 pm-02:05 pm","13","08/23-12/07","LM 345"
"40359","Quantitative Research Methods","MWF","08:00 am-09:05 am","24","08/23-12/07","GL 220"
"40360","The Dark Side of Interpersonal/Family Communication","F","07:55 am-11:35 am","17","08/23-12/02","KA 267"
"40361","Public Relations Principles and Practices","TR","12:45 pm-02:30 pm","30","08/23-12/06","ED 203"
"40362","Public Relations Writing","T","06:30 pm-10:10 pm","18","08/23-12/06","LM 241A"
"40363","Social Media Strategies for PR","TR","02:40 pm-04:25 pm","19","08/23-12/06","ED 203"
"40364","Rhetoric of Social Movements","M","06:30 pm-10:10 pm","13","08/23-12/05","KA 263"
"40365","Nonverbal Communication","MWF","11:45 am-12:50 pm","19","08/23-12/07","MH LL5"
"40366","Organizational Communication","TR","09:55 am-11:40 am","20","08/23-12/06","LM 343"
"40367","Persuasion &amp; Social Influence","MWF","10:30 am-11:35 am","18","08/23-12/07","LM 343"
"42382","SpTp: Conflict Mediation","TR","04:35 pm-06:10 pm","8","11/08-12/07","MA 228"
"42741","SpTp: Family Diversity &amp; Coms","MW","10:30 am-11:35 am","16","08/23-12/15","LME 1223"
"42724","Comm/Mkt Internship","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/07","TBA "
"42850","Friendships Studying Abroad","&nbsp;","<abbr title=""To Be Announced"">TBA</abbr>","1","08/23-12/15","TBA "
